3.029327899639611e-10, 0.0
1.0666145360160861e-05, 0.1
0.00017382984516933764, 0.2
0.00027218267320994194, 0.3
0.000792234832394656, 0.4
0.002807425021189358, 0.5
0.004916267728315993, 0.6
0.005222581297540607, 0.7
0.00956688112455073, 0.8
0.14834218949635558, 0.9
0.15957943129452445, 1.0
0.000506302759228805, 1.1
0.10247536953066483, 1.2
0.3214086431989088, 1.3
0.0027395160217794645, 1.4
0.5233807816948506, 1.5
0.4084834150746509, 1.6
0.274905571775822, 1.7
0.015641876820208456, 1.8
0.022485968748025442, 1.9
0.36117000681367906, 2.0
0.33113347955274, 2.1
0.4419521171449582, 2.2
0.4740552280235466, 2.3
0.6063040801571182, 2.4
0.5788797819798892, 2.5
0.5061161127104398, 2.6
0.5677700095686461, 2.7
0.549808617341865, 2.8
0.5286323939457245, 2.9
0.5938343237588479, 3.0
0.5729993009564317, 3.1
0.6095755539446429, 3.2
0.6319222879427953, 3.3
0.6220676401497325, 3.4
0.7632890862924786, 3.5
0.5469261141143245, 3.6
0.6078879306554661, 3.7
0.6855760359717513, 3.8
0.6241049162856789, 3.9
0.616419828187813, 4.0
